"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"APOA1","NONE",-3.922,108,87,70.0833333333333
"CSTF2","NONE",3.263,135,97,69.6962962962963
"PRDX5","NONE",2.924,141,99,69.5106382978723
"UTP23","NONE",3.536,153,103,69.3398692810458
"WEE1","NONE",3.179,102,84,69.1764705882353
"ZCCHC8","NONE",2.992,113,88,68.5309734513274
"CAMKV","NONE",-3.476,81,74,67.6049382716049
"GBA","NONE",2.704,95,80,67.3684210526316
"MRPL53","NONE",3.068,162,104,66.7654320987654
"CD40","NONE",-3.404,104,83,66.2403846153846
"NDUFAF4","NONE",3.183,169,105,65.2366863905325
"GLUL","NONE",-2.683,111,85,65.0900900900901
"NME4","NONE",-4.967,154,100,64.9350649350649
"GABARAP","NONE",-6.098,89,76,64.8988764044944
"CCDC86","NONE",2.672,130,91,63.7
"DMAP1","NONE",2.758,148,97,63.5743243243243
"POLR2F","NONE",3.137,109,82,61.6880733944954
"GTF2B","NONE",-2.644,93,75,60.4838709677419
"TMEM214","NONE",-2.695,114,82,58.9824561403509
"NIF3L1","NONE",2.929,114,82,58.9824561403509
"IGHM","NONE",-3.078,96,75,58.59375
"MRPS33","NONE",2.922,146,92,57.972602739726
"PPIF","NONE",3.995,117,82,57.4700854700855
"SCO2","NONE",2.616,96,74,57.0416666666667
"ATP5J","NONE",4.461,158,94,55.9240506329114
"HBB","NONE",-2.818,101,75,55.6930693069307
"FOXM1","NONE",4.295,88,70,55.6818181818182
"PEG10","NONE",3.623,89,70,55.0561797752809
"DUSP1","NONE",-2.76,82,67,54.7439024390244
"UNC119","NONE",-4.396,90,70,54.4444444444444
"LSM7","NONE",3.494,83,67,54.0843373493976
"TSSC4","NONE",3.901,93,70,52.6881720430108
"TARBP2","NONE",3.015,97,71,51.9690721649485
"CDC6","NONE",4.685,100,72,51.84
"JUNB","NONE",-2.869,90,68,51.3777777777778
"ZBTB48","NONE",3.456,113,76,51.1150442477876
"PNMA1","NONE",3.499,116,77,51.1120689655172
"TBCB","NONE",5.643,96,70,51.0416666666667
"BMP4","NONE",2.964,90,67,49.8777777777778
"RPF1","NONE",-2.726,107,73,49.803738317757
"UPK1A","NONE",-2.592,105,72,49.3714285714286
"SPATA5L1","NONE",4.024,83,64,49.3493975903614
"BIRC5","NONE",2.904,79,62,48.6582278481013
"DUSP23","NONE",3.389,79,62,48.6582278481013
"NDUFA6","NONE",2.677,135,81,48.6
"FOXJ2","NONE",-3.733,56,52,48.2857142857143
"MRPS21","NONE",3.515,102,70,48.0392156862745
"MED10","NONE",3.192,72,58,46.7222222222222
"MYL6B","NONE",2.652,103,69,46.2233009708738
"GSTO1","NONE",-2.784,73,58,46.0821917808219
"DEFA1","NONE",-4.493,59,52,45.8305084745763
"GADD45A","NONE",-2.794,74,58,45.4594594594595
"TADA2B","NONE",-3.462,63,53,44.5873015873016
"DHX37","NONE",3.718,140,79,44.5785714285714
"ZNF217","NONE",3.33,73,57,44.5068493150685
"HLA-DPB1","NONE",-4.016,68,55,44.4852941176471
"COMMD4","NONE",3.109,84,61,44.297619047619
"NDUFB8","NONE",2.675,93,64,44.0430107526882
"ANP32E","NONE",5.476,94,64,43.5744680851064
"MAGEA1","NONE",4.18,67,54,43.5223880597015
"HMGB3","NONE",3.106,76,57,42.75
"LCN2","NONE",-3.363,86,60,41.8604651162791
"EIF3CL","NONE",3.074,78,57,41.6538461538462
"UBE2C","NONE",3.605,65,52,41.6
"TAF9B","NONE",2.805,74,55,40.8783783783784
"UBE2G2","NONE",2.964,78,56,40.2051282051282
"DRAP1","NONE",3.522,61,49,39.3606557377049
"FEM1A","NONE",3.004,72,52,37.5555555555556
"DENR","NONE",3.996,59,47,37.4406779661017
"TMEM185A","NONE",2.986,62,48,37.1612903225806
"ZNF22","NONE",3.555,94,59,37.031914893617
"DOK4","NONE",-3.23,50,43,36.98
"F12","NONE",2.599,49,42,36
"NDUFB4","NONE",2.896,70,50,35.7142857142857
"PRTN3","NONE",-4.717,57,45,35.5263157894737
"ZMYND19","NONE",3.545,65,48,35.4461538461538
"CALCOCO1","NONE",-2.912,58,45,34.9137931034483
"CRP","NONE",-3.092,42,38,34.3809523809524
"ITPA","NONE",5.055,60,45,33.75
"TYROBP","NONE",-4.956,60,45,33.75
"BNIP3L","NONE",-3.683,55,43,33.6181818181818
"ANAPC13","NONE",-2.684,66,47,33.469696969697
"SETD1B","NONE",-2.729,58,44,33.3793103448276
"MYL9","NONE",-2.666,49,40,32.6530612244898
"SNX17","NONE",3.894,60,44,32.2666666666667
"IMPAD1","NONE",3.663,38,35,32.2368421052632
"RNASEH2A","NONE",4.166,63,45,32.1428571428571
"CKS1B","NONE",3.778,63,45,32.1428571428571
"TMEM147","NONE",3.167,63,45,32.1428571428571
"ENSA","NONE",3.635,45,38,32.0888888888889
"POLD2","NONE",5.941,55,42,32.0727272727273
"LACTB2","NONE",4.878,66,46,32.0606060606061
"SRM","NONE",3.15,58,43,31.8793103448276
"ACP2","NONE",-3.762,58,43,31.8793103448276
"NAGLU","NONE",-3.475,52,40,30.7692307692308
"POP7","NONE",5.138,55,41,30.5636363636364
"UBL5","NONE",3.916,55,41,30.5636363636364
"HIST1H4K","NONE",2.658,41,35,29.8780487804878
"SNX33","NONE",-3.609,51,39,29.8235294117647
"SLC19A1","NONE",5.635,65,44,29.7846153846154
"ZC3H8","NONE",3.085,65,44,29.7846153846154
"SPARC","NONE",-2.767,37,33,29.4324324324324
"GPAA1","NONE",5.632,66,44,29.3333333333333
"TRAPPC8","NONE",3.425,66,44,29.3333333333333
"CRYBB3","NONE",-2.694,40,34,28.9
"ACTL6B","NONE",-2.603,56,40,28.5714285714286
"VPS25","NONE",2.955,48,37,28.5208333333333
"FCER1G","NONE",-2.826,42,34,27.5238095238095
"CCDC51","NONE",3.049,50,37,27.38
"PPOX","NONE",3.694,56,39,27.1607142857143
"ZNF581","NONE",-3.118,75,45,27
"WRB","NONE",2.593,41,33,26.5609756097561
"IFI30","NONE",3.631,44,34,26.2727272727273
"POP4","NONE",4.672,55,38,26.2545454545455
"EPOR","NONE",-3.172,28,27,26.0357142857143
"GYPB","NONE",-2.782,37,31,25.972972972973
"LIME1","NONE",2.689,37,31,25.972972972973
"CINP","NONE",3.654,42,33,25.9285714285714
"TOR3A","NONE",2.879,56,38,25.7857142857143
"UCKL1","NONE",2.61,40,32,25.6
"CAV3","NONE",-2.963,40,32,25.6
"GTF2H2","NONE",2.812,31,28,25.2903225806452
"TMEM160","NONE",3.293,58,38,24.8965517241379
"ANGEL2","NONE",2.633,58,38,24.8965517241379
"CD1A","NONE",-2.728,44,33,24.75
"HOXC5","NONE",2.64,34,29,24.7352941176471
"IFIT5","NONE",-2.638,47,34,24.5957446808511
"PDF","NONE",3.472,50,35,24.5
"FOXH1","NONE",-2.601,60,38,24.0666666666667
"DDHD2","NONE",-2.848,33,28,23.7575757575758
"FAM64A","NONE",5.722,34,28,23.0588235294118
"LRFN4","NONE",3.083,45,32,22.7555555555556
"PDZK1IP1","NONE",-3.007,45,32,22.7555555555556
"JOSD1","NONE",3.051,48,33,22.6875
"WBP1","NONE",2.588,30,26,22.5333333333333
"LETMD1","NONE",-2.941,43,31,22.3488372093023
"ISCU","NONE",-3.303,38,29,22.1315789473684
"TIMM8B","NONE",2.819,41,30,21.9512195121951
"FIBP","NONE",4.21,44,31,21.8409090909091
"NAP1L5","NONE",-3.533,31,26,21.8064516129032
"TMEM179","NONE",-2.715,47,32,21.7872340425532
"ORC6","NONE",3.071,36,28,21.7777777777778
"PHOSPHO1","NONE",-2.907,45,31,21.3555555555556
"METRNL","NONE",-2.832,37,28,21.1891891891892
"FMOD","NONE",-2.605,25,23,21.16
"TMEM218","NONE",3.759,41,29,20.5121951219512
"NXT2","NONE",5.319,31,25,20.1612903225806
"GEMIN6","NONE",4.217,51,32,20.078431372549
"JTB","NONE",3.713,27,23,19.5925925925926
"DENND2D","NONE",-2.653,25,22,19.36
"APOBEC3B","NONE",3.768,87,41,19.3218390804598
"TNFAIP2","NONE",-2.873,38,27,19.1842105263158
"GCSH","NONE",3.475,41,28,19.1219512195122
"MAGEC2","NONE",3.802,21,20,19.047619047619
"TSPAN31","NONE",-3.206,33,25,18.9393939393939
"SSX2","NONE",5.794,28,23,18.8928571428571
"MITD1","NONE",2.806,34,25,18.3823529411765
"SERPINB1","NONE",-2.964,46,29,18.2826086956522
"PCYT2","NONE",4.075,29,23,18.2413793103448
"COMMD5","NONE",2.904,40,27,18.225
"PRELP","NONE",-2.948,22,20,18.1818181818182
"FZD2","NONE",3.416,44,28,17.8181818181818
"TSEN34","NONE",-2.685,25,21,17.64
"WDR73","NONE",-2.618,25,21,17.64
"FCER1A","NONE",-3.807,25,21,17.64
"SELK","NONE",-3.189,39,26,17.3333333333333
"GLRX","NONE",-3.217,31,23,17.0645161290323
"DBI","NONE",3.306,26,21,16.9615384615385
"SPDEF","NONE",-2.799,26,21,16.9615384615385
"ISG20L2","NONE",4.92,37,25,16.8918918918919
"TSEN54","NONE",3.472,24,20,16.6666666666667
"RAD51AP1","NONE",2.716,32,23,16.53125
"TSEN15","NONE",4.965,35,24,16.4571428571429
"HIST1H4J","NONE",2.679,35,24,16.4571428571429
"GOLGA6L2","NONE",-2.997,27,21,16.3333333333333
"FOSB","NONE",-3.645,30,22,16.1333333333333
"HEYL","NONE",-2.613,18,17,16.0555555555556
"CPLX3","NONE",-3.041,18,17,16.0555555555556
"PSMC3IP","NONE",3.6,33,23,16.030303030303
"GPR89B","NONE",6.124,33,23,16.030303030303
"SPHK1","NONE",-2.945,28,21,15.75
"PPM1K","NONE",-3.404,26,20,15.3846153846154
"RASD1","NONE",-2.729,27,20,14.8148148148148
"IFNA4","NONE",-3.367,22,18,14.7272727272727
"PEX11B","NONE",2.882,36,23,14.6944444444444
"TM4SF5","NONE",-3.303,25,19,14.44
"CELA3A","NONE",-2.708,21,17,13.7619047619048
"ATP5G1","NONE",3.316,24,18,13.5
"C1QL1","NONE",-3.42,24,18,13.5
"CISH","NONE",-4.795,19,16,13.4736842105263
"SFT2D2","NONE",3.557,33,21,13.3636363636364
"PDGFA","NONE",-3.056,17,15,13.2352941176471
"ATP6V0B","NONE",3.051,22,17,13.1363636363636
"HGFAC","NONE",-2.981,15,14,13.0666666666667
"NDUFA1","NONE",3.153,34,21,12.9705882352941
"E2F2","NONE",3.969,25,18,12.96
"CUTC","NONE",2.908,25,18,12.96
"FAM132B","NONE",-3.165,20,16,12.8
"DTYMK","NONE",4.448,26,18,12.4615384615385
"ETV7","NONE",-2.673,16,14,12.25
"TCF7","NONE",-2.716,16,14,12.25
"LXN","NONE",-2.692,21,16,12.1904761904762
"CDC42SE1","NONE",2.823,14,13,12.0714285714286
"PNPLA2","NONE",-2.738,24,17,12.0416666666667
"E2F8","NONE",4.135,19,15,11.8421052631579
"TMEM167B","NONE",-3.761,19,15,11.8421052631579
"CKS2","NONE",3.051,34,20,11.7647058823529
"GAST","NONE",-3.241,22,16,11.6363636363636
"SYS1","NONE",-2.583,25,17,11.56
"CXCL1","NONE",-3.178,15,13,11.2666666666667
"RFPL3","NONE",-3.484,11,11,11
"TCF19","NONE",3.574,21,15,10.7142857142857
"APOA4","NONE",-2.873,14,12,10.2857142857143
"GSTM2","NONE",-3.195,14,12,10.2857142857143
"ARHGAP4","NONE",2.88,25,16,10.24
"EMX2","NONE",-2.682,22,15,10.2272727272727
"HAND2","NONE",-2.979,22,15,10.2272727272727
"SPAG7","NONE",-3.435,22,15,10.2272727272727
"RPP21","NONE",2.593,17,13,9.94117647058824
"FAM65A","NONE",-5.944,17,13,9.94117647058824
"EVI2B","NONE",-3.793,20,14,9.8
"MLC1","NONE",-2.654,15,12,9.6
"METRN","NONE",-2.928,31,17,9.32258064516129
"HPDL","NONE",2.659,13,11,9.30769230769231
"NR0B1","NONE",-2.956,13,11,9.30769230769231
"UBA7","NONE",-3.087,13,11,9.30769230769231
"ZNF114","NONE",2.802,11,10,9.09090909090909
"CLIP3","NONE",-3.521,11,10,9.09090909090909
"LYL1","NONE",-4.103,11,10,9.09090909090909
"AVPI1","NONE",-3.347,36,18,9
"ATP1B2","NONE",-3.089,16,12,9
"TMEM203","NONE",3.005,33,17,8.75757575757576
"TMEM92","NONE",-3.596,14,11,8.64285714285714
"TCEAL8","NONE",3.152,14,11,8.64285714285714
"PDLIM4","NONE",-3.285,14,11,8.64285714285714
"LOXL3","NONE",-2.829,20,13,8.45
"CHAC2","NONE",2.714,12,10,8.33333333333333
"XAGE3","NONE",3.783,12,10,8.33333333333333
"AMIGO2","NONE",-2.581,27,15,8.33333333333333
"NAP1L3","NONE",4.113,15,11,8.06666666666667
"DNAH17","NONE",-3.401,21,13,8.04761904761905
"MYL4","NONE",-4.592,18,12,8
"NEUROD2","NONE",-2.898,8,8,8
"TMEM69","NONE",3.16,13,10,7.69230769230769
"TNNI3","NONE",-3.064,11,9,7.36363636363636
"CXCL12","NONE",-4.524,11,9,7.36363636363636
"LTA","NONE",-3.526,20,12,7.2
"CER1","NONE",-4.183,14,10,7.14285714285714
"APOC1","NONE",-3.344,17,11,7.11764705882353
"FBXL22","NONE",-2.937,9,8,7.11111111111111
"CNIH2","NONE",-3.396,7,7,7
"MAGEA12","NONE",4.699,18,11,6.72222222222222
"PPBP","NONE",-3.683,15,10,6.66666666666667
"LYSMD1","NONE",2.864,10,8,6.4
"CABP4","NONE",-2.683,10,8,6.4
"CYP1B1","NONE",-2.861,16,10,6.25
"ELL3","NONE",-3.063,16,10,6.25
"GCHFR","NONE",-2.894,13,9,6.23076923076923
"RAB26","NONE",-3.78,13,9,6.23076923076923
"DHRS9","NONE",-2.951,13,9,6.23076923076923
"HIST1H2BF","NONE",3.213,8,7,6.125
"GH1","NONE",-3.373,8,7,6.125
"SRY","NONE",-2.775,6,6,6
"FICD","NONE",-3.445,6,6,6
"DCLRE1A","NONE",4.298,17,10,5.88235294117647
"TLR1","NONE",-3.103,11,8,5.81818181818182
"NIPAL4","NONE",-2.985,14,9,5.78571428571429
"SECTM1","NONE",-2.655,14,9,5.78571428571429
"SAC3D1","NONE",3.518,9,7,5.44444444444444
"GSTA1","NONE",-3.313,9,7,5.44444444444444
"XIST","NONE",-2.99,9,7,5.44444444444444
"DDT","NONE",3.501,12,8,5.33333333333333
"CPNE6","NONE",-2.836,12,8,5.33333333333333
"GSTM1","NONE",-2.78,12,8,5.33333333333333
"SAT2","NONE",-3.456,12,8,5.33333333333333
"SSX1","NONE",3.377,7,6,5.14285714285714
"ZG16","NONE",-2.885,7,6,5.14285714285714
"OR10H3","NONE",-3.016,7,6,5.14285714285714
"XKR8","NONE",-3.732,7,6,5.14285714285714
"SELM","NONE",-4.31,16,9,5.0625
"LOC100131303","NONE",-2.587,5,5,5
"SOD3","NONE",-3.2,5,5,5
"ARHGDIG","NONE",2.644,13,8,4.92307692307692
"DPM3","NONE",3.084,10,7,4.9
"BGN","NONE",-2.627,10,7,4.9
"ATP5G3","NONE",2.988,14,8,4.57142857142857
"HBQ1","NONE",-3.433,14,8,4.57142857142857
"GP1BA","NONE",-3.35,14,8,4.57142857142857
"LY6E","NONE",4.667,11,7,4.45454545454545
"ACP6","NONE",2.764,23,10,4.34782608695652
"ZNF783","NONE",2.926,6,5,4.16666666666667
"PEX26","NONE",-3.371,6,5,4.16666666666667
"COX7B","NONE",4.87,12,7,4.08333333333333
"TLR10","NONE",-4.224,9,6,4
"FAM127B","NONE",2.797,7,5,3.57142857142857
"TNFRSF12A","NONE",-3.698,7,5,3.57142857142857
"SOX21","NONE",-2.738,7,5,3.57142857142857
"ZNF697","NONE",-3.136,14,7,3.5
"HOXC13","NONE",-2.58,11,6,3.27272727272727
"IL12A","NONE",2.854,8,5,3.125
"ACYP1","NONE",3.169,3,3,3
"FGFBP2","NONE",-2.707,3,3,3
"ANKRD53","NONE",-3.099,3,3,3
"IGHV3-23","NONE",-2.707,3,3,3
"CASQ1","NONE",-2.694,3,3,3
"LST1","NONE",-3.426,3,3,3
"PAQR4","NONE",2.815,6,4,2.66666666666667
"CHCHD7","NONE",3.97,6,4,2.66666666666667
"CAMP","NONE",-2.626,6,4,2.66666666666667
"HOXD9","NONE",-3.323,4,3,2.25
"HBM","NONE",-3.463,16,6,2.25
"GAGE12I","NONE",3.592,2,2,2
"GAGE2C","NONE",3.68,2,2,2
"WBSCR28","NONE",-3.006,2,2,2
"CBWD5","NONE",2.755,8,4,2
"LELP1","NONE",-3.792,8,4,2
"GABARAPL3","NONE",-2.956,2,2,2
"LOC284454","NONE",-3.203,2,2,2
"LEPROT","NONE",-2.95,8,4,2
"HLA-DOB","NONE",-5.381,2,2,2
"TOMM40L","NONE",5.006,5,3,1.8
"RNASE3","NONE",-4.266,10,4,1.6
"YDJC","NONE",2.606,3,2,1.33333333333333
"TMEM194B","NONE",2.627,3,2,1.33333333333333
"CYB561D1","NONE",3.23,3,2,1.33333333333333
"CCR10","NONE",4.093,3,2,1.33333333333333
"RFPL1","NONE",-3.052,3,2,1.33333333333333
"ACOT6","NONE",-2.895,3,2,1.33333333333333
"SAA4","NONE",-2.639,3,2,1.33333333333333
"PHOX2A","NONE",-2.903,3,2,1.33333333333333
"IQCF5","NONE",2.627,3,2,1.33333333333333
"TAS2R8","NONE",-2.772,3,2,1.33333333333333
"ACRV1","NONE",-2.657,3,2,1.33333333333333
"SGK494","NONE",2.748,7,3,1.28571428571429
"CCRL2","NONE",-2.873,7,3,1.28571428571429
"TMSB15A","NONE",3.699,1,1,1
"GAGE7","NONE",3.863,1,1,1
"HOXA6","NONE",-2.666,1,1,1
"TTC36","NONE",-2.66,1,1,1
"DMBX1","NONE",-2.695,1,1,1
"GAGE6","NONE",3.572,1,1,1
"DRD5","NONE",-3.521,4,2,1
"WASF4","NONE",-2.723,1,1,1
"SNHG3","NONE",-3.398,4,2,1
"ATP6V0E2","NONE",3.108,1,1,1
"SNHG6","NONE",2.859,1,1,1
"GPR146","NONE",-2.832,1,1,1
"APOBEC2","NONE",-3.412,1,1,1
"IGLV1-44","NONE",-2.803,1,1,1
"USP12P1","NONE",-4.573,1,1,1
"RARRES2","NONE",-2.692,4,2,1
"EGR3","NONE",-3.145,1,1,1
"IGLV3-10","NONE",-3.018,1,1,1
"IRX4","NONE",-2.777,5,2,0.8
"FTHL17","NONE",-3.16,6,2,0.666666666666667
"DSCR8","NONE",5.531,2,1,0.5
"S100A12","NONE",-2.997,2,1,0.5
"CCL8","NONE",-2.692,2,1,0.5
"ZCCHC18","NONE",2.786,3,1,0.333333333333333
"P2RY11","NONE",2.588,4,1,0.25
"GPR172A","NONE",4.495,0,0,0
"FAM54A","NONE",3.502,0,0,0
"RDBP","NONE",3.692,0,0,0
"MKI67IP","NONE",3.828,0,0,0
"IL8","NONE",-2.907,0,0,0
"MTERFD1","NONE",4.706,0,0,0
"FAM158A","NONE",3.219,0,0,0
"TH1L","NONE",4.648,0,0,0
"MAGEA5","NONE",2.632,0,0,0
"RG9MTD1","NONE",3.103,0,0,0
"PTTG3P","NONE",3.335,0,0,0
"SEPX1","NONE",3.024,0,0,0
"XAGE1D","NONE",6.065,0,0,0
"TRPM5","NONE",-2.733,0,0,0
"DOM3Z","NONE",3.492,0,0,0
"LOC100128191","NONE",3.114,0,0,0
"FAM38A","NONE",2.761,0,0,0
"MTERF","NONE",2.628,0,0,0
"UCN","NONE",2.837,1,0,0
"LOC645249","NONE",2.803,0,0,0
"ANXA8L2","NONE",-4.475,0,0,0
"NPM1P12","NONE",3.302,0,0,0
"LOC149837","NONE",-3.331,0,0,0
"LOC284023","NONE",3.174,1,0,0
"OR1E2","NONE",-3.151,1,0,0
"FLJ39051","NONE",2.873,0,0,0
"COX6CP1","NONE",3.388,0,0,0
"GAGE4","NONE",3.748,0,0,0
"LOC729082","NONE",3.052,0,0,0
"FLJ37798","NONE",2.664,0,0,0
"LOC729806","NONE",3.46,0,0,0
"LOC100009676","NONE",2.732,0,0,0
"NNAT","NONE",-3.025,0,0,0
"COX7BP1","NONE",3.33,0,0,0
"SLC6A10P","NONE",-3.046,0,0,0
"LOC100129969","NONE",-2.936,0,0,0
"VN1R3","NONE",2.715,0,0,0
"FLJ10489","NONE",3.044,0,0,0
"CSAG2","NONE",3.353,0,0,0
"IFNA17","NONE",-2.665,0,0,0
"LOC399900","NONE",-2.895,0,0,0
"LOC339803","NONE",2.691,0,0,0
"LOC100147773","NONE",2.602,0,0,0
"PRINS","NONE",-3.158,0,0,0
"LOC400657","NONE",4.346,0,0,0
"CCDC72","NONE",-2.617,0,0,0
"LOC285812","NONE",2.977,0,0,0
"LOC654779","NONE",-2.714,0,0,0
"S100A11P1","NONE",4.064,0,0,0
"CASP14L","NONE",-2.646,0,0,0
"LOC139061","NONE",-3.159,0,0,0
"LOC474358","NONE",-3.712,0,0,0
"CA7","NONE",-2.645,0,0,0
"TRAV12-2","NONE",2.614,0,0,0
"OR1F2P","NONE",-3.157,0,0,0
"NCRNA00238","NONE",-3.262,0,0,0
"TAS2R9","NONE",-3.109,0,0,0
"LOC100128640","NONE",-3.123,0,0,0
"DKFZP564M1462","NONE",-4.147,0,0,0
"LOC100128496","NONE",-2.606,0,0,0
"LOC728012","NONE",-3.666,0,0,0
"LOC151174","NONE",-3.298,0,0,0
"SPHAR","NONE",3.258,0,0,0
"CNTD2","NONE",-3.014,0,0,0
"TTTY2","NONE",-2.618,0,0,0
