"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"ACO2","ORF",-2.772,173,170,167.052023121387
"CCDC88A","ORF",2.641,182,174,166.351648351648
"GART","ORF",-2.23,209,186,165.531100478469
"TIMP2","ORF",2.73,177,171,165.203389830508
"PURA","ORF",2.928,190,177,164.889473684211
"POLRMT","ORF",-2.507,183,173,163.546448087432
"POGZ","ORF",2.229,179,171,163.357541899441
"SREBF2","ORF",-2.895,192,177,163.171875
"TRAF1","ORF",-2.383,164,163,162.006097560976
"HLA-B","ORF",-2.132,177,169,161.361581920904
"TRIP12","ORF",2.069,171,166,161.146198830409
"RBBP6","ORF",2.194,178,169,160.455056179775
"SEC31A","ORF",2.538,185,172,159.913513513514
"GTSE1","BOTH",-2.752,175,167,159.365714285714
"FGFR2","ORF",2.73,161,160,159.006211180124
"ZC3H11A","BOTH",2.334,171,164,157.286549707602
"DUSP16","ORF",-2.749,161,158,155.055900621118
"MACF1","ORF",2.899,164,159,154.15243902439
"TOR1AIP1","ORF",2.202,209,179,153.306220095694
"LTV1","ORF",-2.665,167,160,153.293413173653
"PDGFRB","ORF",2.123,157,154,151.057324840764
"POLDIP3","ORF",-3.41,195,171,149.953846153846
"TBP","ORF",2.381,159,154,149.157232704403
"KLHL20","ORF",2.291,157,153,149.101910828025
"POLDIP2","ORF",-2.796,174,161,148.971264367816
"BECN1","ORF",-3.414,150,149,148.006666666667
"DNAJC11","BOTH",-3.002,173,160,147.976878612717
"ZNF512B","ORF",2.185,151,149,147.026490066225
"TROVE2","ORF",3.238,168,157,146.720238095238
"CLIP1","BOTH",2.036,156,151,146.160256410256
"PI4KA","ORF",-2.267,157,151,145.229299363057
"PPFIA1","ORF",2.135,172,158,145.139534883721
"IDH2","ORF",-2.316,156,150,144.230769230769
"POLR1A","ORF",-2.495,156,150,144.230769230769
"RPS6KA1","ORF",-2.28,149,146,143.060402684564
"VAV1","ORF",-2.227,147,145,143.027210884354
"GAR1","ORF",-3.381,166,154,142.867469879518
"TUBB2B","ORF",3.353,162,152,142.617283950617
"ARMC8","ORF",2.189,152,147,142.164473684211
"SAMM50","ORF",-2.668,169,155,142.159763313609
"KRT16","ORF",3.154,150,146,142.106666666667
"NR4A1","ORF",-2.341,144,143,142.006944444444
"GGH","ORF",-3.5,147,144,141.061224489796
"HOXA1","ORF",2.33,147,144,141.061224489796
"MRPS33","ORF",-2.737,144,142,140.027777777778
"CNP","ORF",-2.533,161,150,139.751552795031
"CEP192","ORF",2.37,154,146,138.415584415584
"ZNF281","ORF",2.453,144,141,138.0625
"L3MBTL2","ORF",-2.854,153,145,137.418300653595
"RPS6KA2","ORF",2.225,139,138,137.007194244604
"VRK2","ORF",2.616,178,156,136.719101123596
"NOS2","ORF",-1.966,142,139,136.06338028169
"ZFP36L2","ORF",-2.089,155,145,135.645161290323
"TLE1","ORF",2.023,147,141,135.244897959184
"ASNS","ORF",2.035,160,147,135.05625
"ANKHD1","ORF",2.295,159,146,134.062893081761
"DLG5","ORF",3.571,149,141,133.429530201342
"IKBKAP","ORF",2.364,145,139,133.248275862069
"CRKL","ORF",-2.685,163,147,132.570552147239
"MCC","ORF",2.502,138,135,132.065217391304
"SLC25A10","ORF",-3.188,155,143,131.929032258065
"ILVBL","ORF",-2.503,153,142,131.790849673203
"EPHB2","BOTH",-4.877,153,142,131.790849673203
"TIAM1","BOTH",2.287,149,140,131.543624161074
"EPHA4","ORF",2.046,139,135,131.115107913669
"SLK","ORF",2.097,146,138,130.438356164384
"GOLGA5","ORF",2.172,168,148,130.380952380952
"PTPN14","ORF",3.08,136,133,130.066176470588
"MAK16","ORF",-2.8,136,133,130.066176470588
"DYRK2","ORF",2.101,134,132,130.029850746269
"NCLN","ORF",-2.197,155,141,128.264516129032
"KIAA1279","NONE",4.327,140,134,128.257142857143
"PGD","ORF",-2.221,163,144,127.21472392638
"VANGL2","ORF",-2.272,155,140,126.451612903226
"PTPN23","BOTH",-2.82,136,131,126.183823529412
"PRKD1","ORF",2.258,134,130,126.119402985075
"INSIG2","ORF",3.694,128,127,126.0078125
"PDXDC1","ORF",-3.163,156,140,125.641025641026
"RCOR3","BOTH",3.143,126,125,124.007936507937
"AP1M1","ORF",2.389,136,129,122.360294117647
"PTDSS1","BOTH",-2.055,154,137,121.876623376623
"TNFAIP3","ORF",-2.177,121,121,121
"KAT2A","ORF",-3.366,140,130,120.714285714286
"AKAP12","ORF",3.98,145,132,120.165517241379
"POLR3A","ORF",2.567,139,129,119.719424460432
"CAT","ORF",-2.329,133,126,119.368421052632
"SORBS3","ORF",-2.157,131,125,119.274809160305
"UPF2","BOTH",1.987,129,124,119.193798449612
"NOL12","ORF",-2.681,129,124,119.193798449612
"LARS2","BOTH",-2.279,127,123,119.125984251969
"SOX5","ORF",-2.318,125,122,119.072
"CPEB4","ORF",2.338,121,120,119.00826446281
"WDR26","ORF",2.294,130,124,118.276923076923
"PHF5A","ORF",-2.823,137,127,117.729927007299
"FERMT2","ORF",2.848,144,130,117.361111111111
"GRB10","ORF",3.367,123,120,117.073170731707
"ARPC4","NONE",-2.714,150,132,116.16
"ZGPAT","ORF",-2.943,127,121,115.283464566929
"NCAPH2","ORF",-2.593,125,120,115.2
"TRAF3","ORF",-2.357,122,118,114.131147540984
"TBC1D22B","ORF",2.475,137,125,114.051094890511
"STK3","ORF",2.82,121,117,113.132231404959
"MCCC1","ORF",-2.02,134,123,112.902985074627
"TAB2","ORF",2.143,130,121,112.623076923077
"TCF20","BOTH",-2.589,128,120,112.5
"GNL3L","ORF",-2.072,137,124,112.233576642336
"CC2D1A","ORF",-2.558,140,125,111.607142857143
"CTSS","ORF",-2.907,117,114,111.076923076923
"RNGTT","BOTH",2.759,118,114,110.135593220339
"KRT6A","ORF",2.957,116,113,110.077586206897
"PABPC5","ORF",2.317,112,111,110.008928571429
"STAM","ORF",2.434,129,119,109.77519379845
"RPRD2","ORF",2.449,136,122,109.441176470588
"KCTD3","ORF",2.343,117,113,109.136752136752
"PTPRO","ORF",-2.207,111,110,109.009009009009
"PPL","ORF",2.792,118,113,108.21186440678
"KRT15","ORF",2.059,114,111,108.078947368421
"RNF213","ORF",-2.688,129,118,107.937984496124
"YME1L1","ORF",2.375,141,123,107.297872340426
"ANXA7","ORF",2.962,117,112,107.213675213675
"SEMA4C","ORF",2.18,128,117,106.9453125
"MAPK7","ORF",2.021,112,109,106.080357142857
"BID","ORF",-3.144,110,108,106.036363636364
"PJA2","ORF",3.246,119,112,105.411764705882
"SUN1","ORF",2.65,139,121,105.330935251799
"SATB2","ORF",-2.917,108,106,104.037037037037
"SHANK3","ORF",2.326,108,106,104.037037037037
"CALR3","ORF",-2.435,106,105,104.009433962264
"ENO2","ORF",2.659,104,104,104
"BRD8","ORF",-2.147,109,106,103.082568807339
"CYFIP2","ORF",-2.689,109,106,103.082568807339
"UBASH3B","ORF",2.308,107,105,103.03738317757
"USP37","ORF",2.445,103,103,103
"GRAMD1A","ORF",-2.243,134,117,102.15671641791
"IL7R","ORF",-2.287,108,105,102.083333333333
"TNIK","ORF",3.631,115,108,101.426086956522
"HIRA","BOTH",-2.36,115,108,101.426086956522
"CAPN2","ORF",2.305,124,112,101.161290322581
"KDR","ORF",2.113,102,101,100.009803921569
"NOL9","ORF",-2.232,122,110,99.1803278688525
"TNFRSF1B","ORF",-3.853,99,99,99
"SDF4","ORF",-3.618,125,111,98.568
"FBXO38","ORF",2.12,102,100,98.0392156862745
"KRT6B","ORF",2.588,102,100,98.0392156862745
"ALDH2","ORF",-2.734,119,108,98.0168067226891
"SLC4A1AP","BOTH",2.8,109,103,97.3302752293578
"RSF1","ORF",2.515,105,101,97.152380952381
"AHNAK2","ORF",3.329,112,104,96.5714285714286
"VEZT","ORF",2.646,130,112,96.4923076923077
"SPECC1L","ORF",2.31,124,109,95.8145161290323
"EHBP1","ORF",4.845,111,103,95.5765765765766
"ATL3","BOTH",3.066,127,110,95.2755905511811
"MYB","ORF",-3.033,101,98,95.0891089108911
"IBTK","ORF",2.016,116,105,95.0431034482759
"PEX5","BOTH",-2.338,117,105,94.2307692307692
"CARS","ORF",2.893,98,96,94.0408163265306
"LCA5","ORF",3.03,98,96,94.0408163265306
"ITGAV","ORF",2.253,111,102,93.7297297297297
"CDC42BPA","ORF",2.576,109,101,93.5871559633027
"EXOC8","ORF",2.715,103,98,93.2427184466019
"GDI1","ORF",3.868,99,96,93.0909090909091
"CCDC102B","ORF",1.974,93,93,93
"ERO1L","ORF",2.867,112,102,92.8928571428571
"LPP","ORF",2.246,104,98,92.3461538461538
"STK4","ORF",-2.579,102,97,92.2450980392157
"SBF1","ORF",-2.268,100,96,92.16
"NCKIPSD","ORF",-2.189,96,94,92.0416666666667
"SERPINB5","ORF",2.512,96,94,92.0416666666667
"MED24","ORF",-2.498,107,99,91.5981308411215
"POLR3B","ORF",2.026,103,97,91.3495145631068
"SDC2","ORF",2.239,101,96,91.2475247524752
"DUSP6","ORF",3.236,99,95,91.1616161616162
"L3MBTL3","ORF",2.112,97,94,91.0927835051546
"SPERT","ORF",-2.294,95,93,91.0421052631579
"RAB11FIP1","ORF",-3.159,103,96,89.4757281553398
"VAMP4","ORF",3.038,101,95,89.3564356435644
"NDUFA10","ORF",-2.072,126,106,89.1746031746032
"PNKD","ORF",-2.437,97,93,89.1649484536082
"LLGL2","ORF",-3.093,95,92,89.0947368421053
"ELK3","ORF",2.15,91,90,89.010989010989
"SNTB2","ORF",2.168,100,94,88.36
"LIMD1","ORF",-3.555,98,93,88.2551020408163
"SPATS2L","ORF",2.197,109,98,88.1100917431193
"MCAT","ORF",-3.585,92,90,88.0434782608696
"MGEA5","ORF",2.312,105,96,87.7714285714286
"SLC38A2","ORF",3.17,124,104,87.2258064516129
"GGA1","ORF",-2.162,93,90,87.0967741935484
"HM13","ORF",-2.865,127,105,86.8110236220472
"USP8","BOTH",1.981,104,95,86.7788461538461
"ROR1","ORF",3.5,102,94,86.6274509803922
"WDR11","ORF",2.03,109,97,86.3211009174312
"PPP2R2D","ORF",3.031,96,91,86.2604166666667
"ASCC2","ORF",-2.828,92,89,86.0978260869565
"TBR1","ORF",-2.16,90,88,86.0444444444444
"TMEM214","ORF",-2.518,115,99,85.2260869565217
"KDM5C","ORF",-2.138,93,89,85.1720430107527
"APOA1","ORF",2.72,93,89,85.1720430107527
"EFNB2","ORF",2.053,106,95,85.1415094339623
"STEAP3","ORF",-2.036,118,100,84.7457627118644
"CLCN7","ORF",-2.116,121,101,84.3057851239669
"UACA","ORF",1.962,94,89,84.2659574468085
"PNMAL1","BOTH",2.569,86,85,84.0116279069767
"JAK3","ORF",-3.045,84,84,84
"P4HA2","ORF",2.612,97,90,83.5051546391753
"HADH","ORF",-2.52,95,89,83.3789473684211
"CLN3","ORF",-3.485,91,87,83.1758241758242
"EYA2","ORF",2.126,85,84,83.0117647058824
"ARL4C","ORF",3.341,85,84,83.0117647058824
"PTGER3","ORF",2.691,83,83,83
"ZBTB11","ORF",2.219,98,90,82.6530612244898
"LAMC1","ORF",2.649,96,89,82.5104166666667
"ZNF22","ORF",2.949,96,89,82.5104166666667
"MED26","ORF",-2.418,88,85,82.1022727272727
"YIPF5","ORF",3.151,108,94,81.8148148148148
"TTLL12","ORF",-3.089,102,91,81.1862745098039
"CFL2","ORF",2.602,102,91,81.1862745098039
"RABGAP1","ORF",2.517,89,85,81.1797752808989
"CMPK1","ORF",-2.096,87,84,81.1034482758621
"MYLK2","ORF",-2.269,87,84,81.1034482758621
"STAG1","ORF",2.226,83,82,81.0120481927711
"SNAPC1","NON_ORF",2.475,84,82,80.0476190476191
"VDR","ORF",-1.991,82,81,80.0121951219512
"SLMAP","ORF",2.1,95,87,79.6736842105263
"DUSP13","ORF",-2.544,83,81,79.0481927710843
"SLAMF1","ORF",-2.909,79,79,79
"TSPYL1","ORF",3.313,88,83,78.2840909090909
"REPIN1","ORF",-3.534,86,82,78.1860465116279
"LAMB1","ORF",3.094,91,84,77.5384615384615
"MED16","ORF",-2.385,89,83,77.4044943820225
"TAF6L","ORF",-3.575,79,78,77.0126582278481
"RUNX1T1","BOTH",2.119,79,78,77.0126582278481
"EXOC5","ORF",2.594,92,84,76.695652173913
"RDH11","ORF",2.85,101,88,76.6732673267327
"BIN1","ORF",-2.34,84,80,76.1904761904762
"GPRASP2","ORF",3.05,82,79,76.109756097561
"ECM1","ORF",2.722,78,77,76.0128205128205
"ITGB5","ORF",3.028,100,87,75.69
"KLK10","ORF",2.281,87,81,75.4137931034483
"PRPSAP1","ORF",-3.164,79,77,75.0506329113924
"MTHFD2","ORF",3.318,88,81,74.5568181818182
"H3F3B","ORF",-3.018,86,80,74.4186046511628
"MYLK","ORF",2.088,84,79,74.2976190476191
"DENND1A","ORF",-2.455,80,77,74.1125
"DHRS7","ORF",2.257,107,89,74.0280373831776
"NT5C2","ORF",2.175,87,80,73.5632183908046
"ZFYVE9","ORF",-2.087,85,79,73.4235294117647
"BIRC5","BOTH",-1.99,79,76,73.1139240506329
"ZMYND11","ORF",2.146,77,75,73.051948051948
"FOXG1","ORF",2.092,73,73,73
"TMEM30A","ORF",2.1,86,79,72.5697674418605
"UBASH3A","ORF",-2.248,78,75,72.1153846153846
"MEF2D","ORF",2.337,76,74,72.0526315789474
"GNAI1","ORF",2.053,87,79,71.7356321839081
"KIF3A","ORF",1.995,85,78,71.5764705882353
"ANO6","ORF",2.053,101,85,71.5346534653465
"SLC39A14","ORF",-2.703,106,87,71.4056603773585
"PROSC","ORF",-2.239,79,75,71.2025316455696
"COQ2","ORF",-2.803,77,74,71.1168831168831
"RBM15B","ORF",-2.713,75,73,71.0533333333333
"SFSWAP","ORF",2.013,75,73,71.0533333333333
"PLAUR","ORF",2.006,71,71,71
"SPIN1","ORF",2.203,80,75,70.3125
"WDR44","ORF",2.05,80,75,70.3125
"CAV2","ORF",4.929,80,75,70.3125
"PIGR","ORF",-2.615,76,73,70.1184210526316
"RBL1","ORF",-2.045,76,73,70.1184210526316
"SLC12A7","ORF",-2.154,96,82,70.0416666666667
"NUAK1","ORF",3.326,70,70,70
"CYP51A1","ORF",2.361,111,88,69.7657657657658
"SERPINB2","ORF",2.978,71,70,69.0140845070423
"ZNRF4","ORF",-2.47,71,70,69.0140845070423
"ARFIP2","BOTH",-2.379,82,75,68.5975609756098
"STAT5B","ORF",-2.238,78,73,68.3205128205128
"CCDC9","ORF",-2.03,76,72,68.2105263157895
"CREB5","ORF",2.146,76,72,68.2105263157895
"MAP4K5","ORF",3.222,76,72,68.2105263157895
"LSM1","ORF",-2.768,76,72,68.2105263157895
"EXOC2","ORF",2.419,74,71,68.1216216216216
"POLR3H","ORF",-2.857,74,71,68.1216216216216
"CISD3","ORF",-3.311,70,69,68.0142857142857
"EFHD2","ORF",-2.734,102,83,67.5392156862745
"FBXO11","ORF",1.989,73,70,67.1232876712329
"MYO9A","ORF",2.544,73,70,67.1232876712329
"GPR35","ORF",-2.243,69,68,67.0144927536232
"PHC3","ORF",2.029,69,68,67.0144927536232
"KIFAP3","BOTH",2.291,69,68,67.0144927536232
"IMPDH1","ORF",-2.317,78,72,66.4615384615385
"ABCA2","ORF",-2.383,70,68,66.0571428571428
"ECEL1","ORF",-2.315,66,66,66
"MKS1","ORF",-2.319,79,72,65.620253164557
"PLEKHA1","ORF",2.993,77,71,65.4675324675325
"FCGRT","ORF",-2.137,67,66,65.0149253731343
"MAPK8IP2","ORF",-1.974,67,66,65.0149253731343
"FBXO28","ORF",2.693,67,66,65.0149253731343
"PSMB9","ORF",-2.096,70,67,64.1285714285714
"ARL8A","ORF",2.9,68,66,64.0588235294118
"CAMSAP1","ORF",3.608,95,78,64.0421052631579
"ZNF830","ORF",-2.263,66,65,64.0151515151515
"CMKLR1","ORF",-2.684,66,65,64.0151515151515
"MYOF","ORF",3.193,100,80,64
"CTLA4","ORF",-3.213,64,64,64
"CSTF2T","ORF",2.022,71,67,63.2253521126761
"DENND4A","ORF",2.22,71,67,63.2253521126761
"FAM171A1","ORF",-3.39,71,67,63.2253521126761
"CDK19","ORF",2.028,69,66,63.1304347826087
"CTSA","ORF",-2.808,67,65,63.0597014925373
"RERE","ORF",-2.417,67,65,63.0597014925373
"A2ML1","ORF",2.634,63,63,63
"FKBP10","ORF",2.342,78,70,62.8205128205128
"ADAM10","ORF",2.315,70,66,62.2285714285714
"TRABD","ORF",-2.904,70,66,62.2285714285714
"GLG1","ORF",2.356,93,76,62.1075268817204
"DCP2","ORF",2.46,66,64,62.0606060606061
"IL17B","ORF",2.68,64,63,62.015625
"LIMK2","ORF",-3.325,62,62,62
"LAMA5","ORF",2.267,73,67,61.4931506849315
"RTEL1","ORF",-3.46,65,63,61.0615384615385
"APBA1","ORF",1.972,63,62,61.015873015873
"SIRT3","ORF",-2.485,63,62,61.015873015873
"P4HA3","ORF",2.61,63,62,61.015873015873
"NT5E","ORF",3.177,63,62,61.015873015873
"UBLCP1","ORF",2.631,61,61,61
"PTGES2","ORF",-2.303,74,67,60.6621621621622
"APLP2","ORF",2.543,79,69,60.2658227848101
"SSBP2","ORF",2.762,66,63,60.1363636363636
"TRIM8","ORF",2.611,64,62,60.0625
"TTC23","ORF",2.156,64,62,60.0625
"EPB41L4B","ORF",-2.097,77,68,60.0519480519481
"PHF20L1","ORF",2.092,62,61,60.0161290322581
"NADK","ORF",-2.395,60,60,60
"SWAP70","ORF",2.5,65,62,59.1384615384615
"CDX1","ORF",-3.299,61,60,59.0163934426229
"HUNK","ORF",-2.086,59,59,59
"RAB11FIP2","ORF",2.342,64,61,58.140625
"RPS6KA4","ORF",-2.062,64,61,58.140625
"KRT6C","ORF",3.201,58,58,58
"SPP1","ORF",3.407,58,58,58
"PIAS3","ORF",3.307,58,58,58
"TRMU","ORF",-2.89,58,58,58
"AMOTL1","ORF",2.048,69,63,57.5217391304348
"ADRBK1","ORF",-1.996,61,59,57.0655737704918
"PRDM6","ORF",2.755,61,59,57.0655737704918
"COL18A1","ORF",2.385,64,60,56.25
"SETD8","ORF",-2.316,64,60,56.25
"ATP6V1D","ORF",3.293,62,59,56.1451612903226
"CCNDBP1","ORF",2.034,60,58,56.0666666666667
"PMS2","ORF",1.999,60,58,56.0666666666667
"DKKL1","BOTH",-2.246,56,56,56
"CECR5","ORF",-3.065,59,57,55.0677966101695
"PYCARD","ORF",-2.96,59,57,55.0677966101695
"CABIN1","ORF",-2.187,57,56,55.0175438596491
"HLA-G","ORF",-2.873,57,56,55.0175438596491
"PPP2R5C","ORF",2.365,57,56,55.0175438596491
"ZBTB8A","ORF",2.757,57,56,55.0175438596491
"FOXP3","ORF",-3.357,55,55,55
"COBL","ORF",2.465,80,66,54.45
"TAF1A","BOTH",3.411,64,59,54.390625
"PODXL","ORF",2.183,62,58,54.258064516129
"EPC1","ORF",2.048,60,57,54.15
"DCAF5","ORF",2.226,56,55,54.0178571428571
"CD80","ORF",-2.805,54,54,54
"NEXN","ORF",2.424,76,64,53.8947368421053
"WDR20","ORF",2.794,67,60,53.7313432835821
"LRP6","ORF",2.056,74,63,53.6351351351351
"LPIN3","ORF",-2.249,61,57,53.2622950819672
"VSX1","ORF",-2.231,53,53,53
"SPRY4","ORF",2.109,66,59,52.7424242424242
"MPDZ","ORF",2.442,62,57,52.4032258064516
"PTPRD","ORF",-2.467,56,54,52.0714285714286
"CSGALNACT2","ORF",2.124,52,52,52
"TGFA","ORF",2.363,52,52,52
"PCSK5","ORF",3.214,63,57,51.5714285714286
"AAMP","ORF",-2.684,61,56,51.4098360655738
"CHD9","ORF",2.208,57,54,51.1578947368421
"PGM3","ORF",2.303,55,53,51.0727272727273
"CDR2L","ORF",3.016,60,55,50.4166666666667
"UVRAG","ORF",2.66,52,51,50.0192307692308
"FAM134B","ORF",-1.971,72,60,50
"SLC1A3","ORF",2.592,66,57,49.2272727272727
"DPYSL3","ORF",2.315,55,52,49.1636363636364
"BCL11B","ORF",-2.463,53,51,49.0754716981132
"CRYBG3","ORF",2.039,56,52,48.2857142857143
